
File #,DateTime,Operator,Name,ID,Field1,Field2,Application,Method,ElapsedTime,Alloy 1,Match Qual 1,Alloy 2,Match Qual 2,Alloy 3,Match Qual 3,Cal Check
519,10-27-2016 19:41,SERVICE,si,,,,MudrockTrace,MudrockTrace, 10.0,,0.0,,0.0,,0.0,  1.4845,  0.1033,  2.0422,  0.0606,  0.3588,  0.0212,  0.0155,  0.0057,  0.0245,  0.0023,  0.0190,  0.0013,  2.9014,  0.0215,< LOD,  0.0009,  0.0140,  0.0003,  0.0032,  0.0004,  0.0245,  0.0009,  0.0112,  0.0009,  0.0300,  0.0007,  0.0027,  0.0008,  0.0129,  0.0008,  0.0009,  0.0000,< LOD,  0.0008,  0.0002,  0.0000,  0.0004,  0.0000,< LOD,  0.2775,  0.0015,  0.0003,  0.0007,  0.0001,  0.0008,  0.0007,Passed
520,10-27-2016 19:41,SERVICE,si,,,,MudrockTrace,MudrockTrace, 10.0,,0.0,,0.0,,0.0,  1.4375,  0.1037,  2.4481,  0.0667,  0.2677,  0.0210,< LOD,  0.0056,  0.0231,  0.0022,  0.0248,  0.0014,  2.8442,  0.0208,< LOD,  0.0009,  0.0133,  0.0003,  0.0034,  0.0004,  0.0261,  0.0009,  0.0094,  0.0008,  0.0329,  0.0007,  0.0024,  0.0008,  0.0127,  0.0007,  0.0008,  0.0000,< LOD,  0.0007,  0.0002,  0.0000,  0.0004,  0.0000,< LOD,  0.2688,  0.0013,  0.0003,  0.0007,  0.0001,  0.0013,  0.0007,Passed
521,10-27-2016 19:42,SERVICE,si,,,,MudrockTrace,MudrockTrace, 10.0,,0.0,,0.0,,0.0,  1.2874,  0.1004,  3.6359,  0.0805,  0.2662,  0.0206,  0.0090,  0.0059,  0.0196,  0.0021,  0.0240,  0.0014,  3.1295,  0.0224,  0.0016,  0.0010,  0.0115,  0.0003,  0.0031,  0.0004,  0.0186,  0.0008,  0.0080,  0.0008,  0.0737,  0.0010,  0.0039,  0.0007,  0.0101,  0.0008,  0.0017,  0.0000,< LOD,  0.0008,  0.0002,  0.0000,  0.0004,  0.0000,< LOD,  0.2600,  0.0014,  0.0003,  0.0007,  0.0001,< LOD,  0.0007,Passed
522,10-27-2016 19:42,SERVICE,si,,,,MudrockTrace,MudrockTrace, 10.0,,0.0,,0.0,,0.0,  1.2221,  0.0984,  4.7371,  0.0906,  0.3025,  0.0205,  0.0097,  0.0054,  0.0176,  0.0019,  0.0266,  0.0015,  4.2322,  0.0269,  0.0023,  0.0012,  0.0192,  0.0003,  0.0027,  0.0003,  0.0259,  0.0009,  0.0092,  0.0009,  0.0478,  0.0009,  0.0026,  0.0008,  0.0113,  0.0008,  0.0007,  0.0000,< LOD,  0.0008,  0.0002,  0.0000,  0.0003,  0.0000,< LOD,  0.2563,  0.0021,  0.0003,  0.0006,  0.0001,< LOD,  0.0007,Passed
523,10-27-2016 19:42,SERVICE,si,,,,MudrockTrace,MudrockTrace, 10.0,,0.0,,0.0,,0.0,  1.4195,  0.1035,  2.2741,  0.0647,  0.2724,  0.0211,< LOD,  0.0058,  0.0230,  0.0022,  0.0223,  0.0013,  2.8726,  0.0208,  0.0012,  0.0009,  0.0127,  0.0003,  0.0030,  0.0004,  0.0254,  0.0009,  0.0101,  0.0008,  0.0318,  0.0007,  0.0027,  0.0008,  0.0126,  0.0007,  0.0009,  0.0000,< LOD,  0.0007,  0.0002,  0.0000,  0.0004,  0.0000,< LOD,  0.2669,  0.0012,  0.0003,  0.0008,  0.0001,  0.0012,  0.0007,Passed
524,10-27-2016 19:42,SERVICE,si,,,,MudrockTrace,MudrockTrace, 10.0,,0.0,,0.0,,0.0,  1.2147,  0.0968,  1.9481,  0.0593,  0.3546,  0.0201,  0.0269,  0.0053,  0.0194,  0.0020,  0.0224,  0.0014,  3.1804,  0.0228,  0.0018,  0.0010,  0.0170,  0.0003,  0.0035,  0.0004,  0.0271,  0.0009,  0.0101,  0.0009,  0.0276,  0.0007,  0.0024,  0.0008,  0.0116,  0.0008,  0.0007,  0.0000,< LOD,  0.0008,  0.0002,  0.0000,  0.0003,  0.0000,< LOD,  0.2535,  0.0015,  0.0003,  0.0007,  0.0001,  0.0012,  0.0007,Passed
525,10-27-2016 19:43,SERVICE,si,,,,MudrockTrace,MudrockTrace, 10.0,,0.0,,0.0,,0.0,  1.4313,  0.1042,  2.2277,  0.0641,  0.2793,  0.0207,  0.0063,  0.0056,  0.0193,  0.0020,  0.0271,  0.0015,  2.7892,  0.0206,< LOD,  0.0009,  0.0161,  0.0003,  0.0031,  0.0004,  0.0319,  0.0010,  0.0093,  0.0008,  0.0322,  0.0007,  0.0026,  0.0008,  0.0120,  0.0007,  0.0009,  0.0000,< LOD,  0.0007,  0.0002,  0.0000,  0.0004,  0.0000,< LOD,  0.2632,  0.0014,  0.0003,  0.0008,  0.0001,  0.0014,  0.0007,Passed
526,10-27-2016 19:43,SERVICE,si,,,,MudrockTrace,MudrockTrace, 10.0,,0.0,,0.0,,0.0,  1.3160,  0.0992,  2.1580,  0.0621,  0.3449,  0.0205,  0.0214,  0.0055,  0.0185,  0.0019,  0.0276,  0.0016,  2.8959,  0.0218,  0.0012,  0.0010,  0.0156,  0.0003,  0.0033,  0.0004,  0.0255,  0.0009,  0.0094,  0.0008,  0.0310,  0.0007,  0.0029,  0.0008,  0.0113,  0.0007,  0.0009,  0.0000,< LOD,  0.0007,  0.0002,  0.0000,  0.0003,  0.0000,< LOD,  0.2577,  0.0015,  0.0003,  0.0006,  0.0001,  0.0011,  0.0007,Passed
527,10-27-2016 19:43,SERVICE,si,,,,MudrockTrace,MudrockTrace, 10.0,,0.0,,0.0,,0.0,  1.2619,  0.0980,  2.1328,  0.0618,  0.3168,  0.0201,  0.0216,  0.0055,  0.0142,  0.0017,  0.0291,  0.0015,  2.4363,  0.0197,  0.0013,  0.0009,  0.0149,  0.0003,  0.0030,  0.0003,  0.0296,  0.0010,  0.0102,  0.0008,  0.0309,  0.0007,  0.0028,  0.0008,  0.0109,  0.0007,  0.0009,  0.0000,< LOD,  0.0007,  0.0002,  0.0000,  0.0004,  0.0000,< LOD,  0.2530,  0.0013,  0.0003,  0.0007,  0.0001,  0.0007,  0.0007,Passed
528,10-27-2016 19:44,SERVICE,si,,,,MudrockTrace,MudrockTrace, 10.0,,0.0,,0.0,,0.0,  1.5672,  0.1058,  2.4489,  0.0664,  0.3216,  0.0213,  0.0099,  0.0058,  0.0194,  0.0020,  0.0357,  0.0018,  3.4561,  0.0239,  0.0021,  0.0011,  0.0198,  0.0002,  0.0044,  0.0004,  0.0291,  0.0010,  0.0094,  0.0009,  0.0319,  0.0007,  0.0029,  0.0008,  0.0121,  0.0008,  0.0009,  0.0000,< LOD,  0.0008,  0.0002,  0.0000,  0.0004,  0.0000,< LOD,  0.2745,  0.0019,  0.0003,  0.0008,  0.0001,  0.0018,  0.0007,Passed
529,10-27-2016 19:44,SERVICE,si,,,,MudrockTrace,MudrockTrace, 10.0,,0.0,,0.0,,0.0,  1.5361,  0.1063,  2.3754,  0.0659,  0.2776,  0.0212,< LOD,  0.0058,  0.0191,  0.0020,  0.0327,  0.0016,  2.5936,  0.0200,  0.0023,  0.0009,  0.0167,  0.0003,  0.0038,  0.0004,  0.0361,  0.0011,  0.0094,  0.0008,  0.0320,  0.0007,  0.0031,  0.0008,  0.0119,  0.0007,  0.0010,  0.0000,< LOD,  0.0007,  0.0002,  0.0000,  0.0004,  0.0000,< LOD,  0.2741,  0.0015,  0.0003,  0.0008,  0.0001,  0.0012,  0.0006,Passed
530,10-27-2016 19:44,SERVICE,si,,,,MudrockTrace,MudrockTrace, 10.0,,0.0,,0.0,,0.0,  1.5151,  0.1050,  2.5637,  0.0678,  0.3208,  0.0211,  0.0085,  0.0057,  0.0189,  0.0020,  0.0341,  0.0017,  2.7166,  0.0209,  0.0010,  0.0009,  0.0158,  0.0003,  0.0037,  0.0004,  0.0285,  0.0010,  0.0098,  0.0008,  0.0320,  0.0007,  0.0030,  0.0008,  0.0120,  0.0007,  0.0009,  0.0000,< LOD,  0.0007,  0.0002,  0.0000,  0.0004,  0.0000,< LOD,  0.2728,  0.0014,  0.0003,  0.0006,  0.0001,  0.0013,  0.0007,Passed
531,10-27-2016 19:44,SERVICE,si,,,,MudrockTrace,MudrockTrace, 10.0,,0.0,,0.0,,0.0,  1.3909,  0.1025,  2.4627,  0.0667,  0.3039,  0.0208,  0.0104,  0.0056,  0.0189,  0.0020,  0.0359,  0.0018,  3.1301,  0.0227,  0.0021,  0.0010,  0.0170,  0.0002,  0.0043,  0.0004,  0.0268,  0.0009,  0.0103,  0.0008,  0.0311,  0.0007,  0.0027,  0.0008,  0.0122,  0.0007,  0.0009,  0.0000,< LOD,  0.0007,  0.0002,  0.0000,  0.0004,  0.0000,< LOD,  0.2641,  0.0017,  0.0003,  0.0006,  0.0001,  0.0008,  0.0007,Passed
532,10-27-2016 19:45,SERVICE,si,,,,MudrockTrace,MudrockTrace, 10.0,,0.0,,0.0,,0.0,  1.5848,  0.1071,  2.8863,  0.0720,  0.2880,  0.0213,< LOD,  0.0056,  0.0183,  0.0019,  0.0400,  0.0019,  2.6480,  0.0207,  0.0020,  0.0009,  0.0163,  0.0003,  0.0036,  0.0004,  0.0312,  0.0010,  0.0096,  0.0008,  0.0470,  0.0008,  0.0042,  0.0007,  0.0118,  0.0007,  0.0015,  0.0000,< LOD,  0.0007,  0.0002,  0.0000,  0.0004,  0.0000,< LOD,  0.2762,  0.0013,  0.0003,  0.0008,  0.0001,  0.0007,  0.0007,Passed
533,10-27-2016 19:45,SERVICE,si,,,,MudrockTrace,MudrockTrace, 10.0,,0.0,,0.0,,0.0,  1.1056,  0.0926,  2.0544,  0.0601,  0.3531,  0.0195,  0.0254,  0.0050,  0.0131,  0.0016,  0.0337,  0.0017,  2.5601,  0.0212,  0.0009,  0.0009,  0.0174,  0.0002,  0.0030,  0.0003,  0.0283,  0.0009,  0.0100,  0.0009,  0.0307,  0.0007,  0.0029,  0.0008,  0.0109,  0.0008,  0.0008,  0.0000,< LOD,  0.0008,  0.0002,  0.0000,  0.0003,  0.0000,< LOD,  0.2435,  0.0014,  0.0003,  0.0005,  0.0001,< LOD,  0.0007,Passed
534,10-27-2016 19:45,SERVICE,si,,,,MudrockTrace,MudrockTrace, 10.0,,0.0,,0.0,,0.0,  0.6328,  0.0770,  1.2269,  0.0464,  0.3693,  0.0165,  0.0505,  0.0042,  0.0081,  0.0011,  0.0158,  0.0011,  2.0200,  0.0200,  0.0014,  0.0009,  0.0154,  0.0002,  0.0017,  0.0003,  0.0210,  0.0008,  0.0095,  0.0009,  0.0271,  0.0008,  0.0023,  0.0009,  0.0107,  0.0008,  0.0004,  0.0000,< LOD,  0.0008,  0.0002,  0.0000,  0.0002,  0.0000,< LOD,  0.1953,  0.0011,  0.0004,  0.0002,  0.0001,  0.0010,  0.0007,Passed
535,10-27-2016 19:46,SERVICE,si,,,,MudrockTrace,MudrockTrace, 10.0,,0.0,,0.0,,0.0,  1.1075,  0.0929,  1.8954,  0.0578,  0.3854,  0.0196,  0.0331,  0.0051,  0.0133,  0.0016,  0.0244,  0.0014,  2.7622,  0.0218,< LOD,  0.0009,  0.0169,  0.0002,  0.0032,  0.0003,  0.0256,  0.0009,  0.0092,  0.0009,  0.0287,  0.0007,  0.0027,  0.0008,  0.0111,  0.0008,  0.0007,  0.0000,  0.0008,  0.0008,  0.0002,  0.0000,  0.0003,  0.0000,< LOD,  0.2434,  0.0016,  0.0003,  0.0005,  0.0001,  0.0015,  0.0007,Passed
536,10-27-2016 19:46,SERVICE,si,,,,MudrockTrace,MudrockTrace, 10.0,,0.0,,0.0,,0.0,  1.2008,  0.0960,  2.2515,  0.0632,  0.3435,  0.0202,  0.0274,  0.0056,  0.0141,  0.0017,  0.0294,  0.0016,  3.2921,  0.0236,  0.0012,  0.0010,  0.0238,  0.0003,  0.0032,  0.0004,  0.0394,  0.0011,  0.0101,  0.0009,  0.0310,  0.0007,  0.0029,  0.0008,  0.0120,  0.0008,  0.0008,  0.0000,< LOD,  0.0008,  0.0002,  0.0000,  0.0003,  0.0000,< LOD,  0.2546,  0.0014,  0.0003,  0.0006,  0.0001,  0.0010,  0.0007,Passed
537,10-27-2016 19:46,SERVICE,si,,,,MudrockTrace,MudrockTrace, 10.0,,0.0,,0.0,,0.0,  1.5385,  0.1064,  2.5778,  0.0684,  0.3299,  0.0215,  0.0079,  0.0059,  0.0196,  0.0021,  0.0280,  0.0015,  2.5345,  0.0197,  0.0013,  0.0009,  0.0160,  0.0003,  0.0035,  0.0004,  0.0327,  0.0010,  0.0107,  0.0008,  0.0342,  0.0007,  0.0032,  0.0008,  0.0123,  0.0007,  0.0010,  0.0000,< LOD,  0.0007,  0.0002,  0.0000,  0.0004,  0.0000,< LOD,  0.2803,  0.0015,  0.0003,  0.0008,  0.0001,  0.0009,  0.0007,Passed
538,10-27-2016 19:47,SERVICE,si,,,,MudrockTrace,MudrockTrace, 10.0,,0.0,,0.0,,0.0,  1.6308,  0.1085,  2.3929,  0.0661,  0.2856,  0.0215,< LOD,  0.0059,  0.0210,  0.0021,  0.0325,  0.0016,  2.4444,  0.0193,  0.0020,  0.0009,  0.0185,  0.0003,  0.0036,  0.0004,  0.0405,  0.0012,  0.0115,  0.0008,  0.0330,  0.0007,  0.0030,  0.0008,  0.0124,  0.0007,  0.0010,  0.0000,< LOD,  0.0007,  0.0002,  0.0000,  0.0004,  0.0000,< LOD,  0.2807,  0.0014,  0.0003,  0.0008,  0.0001,< LOD,  0.0006,Passed
539,10-27-2016 19:47,SERVICE,si,,,,MudrockTrace,MudrockTrace, 10.0,,0.0,,0.0,,0.0,  1.6772,  0.1089,  2.3763,  0.0656,  0.3234,  0.0215,  0.0071,  0.0058,  0.0202,  0.0021,  0.0274,  0.0015,  2.3377,  0.0187,< LOD,  0.0008,  0.0159,  0.0003,  0.0037,  0.0004,  0.0335,  0.0010,  0.0106,  0.0008,  0.0322,  0.0007,  0.0029,  0.0008,  0.0126,  0.0007,  0.0010,  0.0000,< LOD,  0.0007,  0.0002,  0.0000,  0.0004,  0.0000,< LOD,  0.2819,  0.0013,  0.0003,  0.0008,  0.0001,  0.0010,  0.0006,Passed
540,10-27-2016 19:47,SERVICE,si,,,,MudrockTrace,MudrockTrace, 10.0,,0.0,,0.0,,0.0,  1.5186,  0.1060,  2.5397,  0.0680,  0.3319,  0.0217,  0.0071,  0.0059,  0.0174,  0.0019,  0.0320,  0.0016,  2.3827,  0.0191,  0.0011,  0.0008,  0.0163,  0.0002,  0.0037,  0.0004,  0.0328,  0.0011,  0.0111,  0.0008,  0.0320,  0.0007,  0.0029,  0.0008,  0.0124,  0.0007,  0.0010,  0.0000,< LOD,  0.0007,  0.0002,  0.0000,  0.0004,  0.0000,< LOD,  0.2855,  0.0014,  0.0003,  0.0008,  0.0001,< LOD,  0.0006,Passed
541,10-27-2016 19:48,SERVICE,si,,,,MudrockTrace,MudrockTrace, 10.0,,0.0,,0.0,,0.0,  1.3956,  0.1023,  4.7791,  0.0907,  0.3114,  0.0211,  0.0088,  0.0058,  0.0168,  0.0019,  0.0378,  0.0018,  2.8854,  0.0220,  0.0018,  0.0010,  0.0196,  0.0002,  0.0039,  0.0004,  0.0321,  0.0010,  0.0106,  0.0009,  0.0465,  0.0008,  0.0037,  0.0008,  0.0123,  0.0008,  0.0011,  0.0000,< LOD,  0.0008,  0.0002,  0.0000,  0.0003,  0.0000,< LOD,  0.2727,  0.0017,  0.0003,  0.0008,  0.0001,< LOD,  0.0007,Passed
542,10-27-2016 19:48,SERVICE,si,,,,MudrockTrace,MudrockTrace, 10.0,,0.0,,0.0,,0.0,  1.6292,  0.1078,  2.4798,  0.0669,  0.3089,  0.0216,< LOD,  0.0059,  0.0181,  0.0020,  0.0401,  0.0019,  2.7061,  0.0207,  0.0014,  0.0009,  0.0182,  0.0003,  0.0048,  0.0004,  0.0359,  0.0011,  0.0097,  0.0008,  0.0321,  0.0007,  0.0028,  0.0008,  0.0119,  0.0007,  0.0009,  0.0000,< LOD,  0.0007,  0.0002,  0.0000,  0.0004,  0.0000,< LOD,  0.2831,  0.0016,  0.0003,  0.0007,  0.0001,  0.0011,  0.0006,Passed
543,10-27-2016 19:48,SERVICE,si,,,,MudrockTrace,MudrockTrace, 10.0,,0.0,,0.0,,0.0,  1.6330,  0.1078,  2.4331,  0.0663,  0.2727,  0.0215,< LOD,  0.0060,  0.0190,  0.0020,  0.0344,  0.0016,  2.5686,  0.0200,  0.0010,  0.0009,  0.0182,  0.0003,  0.0043,  0.0004,  0.0357,  0.0011,  0.0104,  0.0008,  0.0331,  0.0007,  0.0032,  0.0008,  0.0122,  0.0007,  0.0011,  0.0000,< LOD,  0.0007,  0.0002,  0.0000,  0.0004,  0.0000,< LOD,  0.2795,  0.0015,  0.0003,  0.0008,  0.0001,  0.0011,  0.0007,Passed
544,10-27-2016 19:48,SERVICE,si,,,,MudrockTrace,MudrockTrace, 10.0,,0.0,,0.0,,0.0,  1.5573,  0.1061,  2.3599,  0.0655,  0.3145,  0.0213,  0.0089,  0.0059,  0.0161,  0.0019,  0.0301,  0.0015,  2.3047,  0.0187,  0.0010,  0.0008,  0.0167,  0.0003,  0.0035,  0.0004,  0.0352,  0.0011,  0.0108,  0.0008,  0.0333,  0.0007,  0.0033,  0.0008,  0.0127,  0.0007,  0.0011,  0.0000,< LOD,  0.0007,  0.0002,  0.0000,  0.0004,  0.0000,< LOD,  0.2777,  0.0012,  0.0003,  0.0008,  0.0001,< LOD,  0.0006,Passed
545,10-27-2016 19:49,SERVICE,si,,,,MudrockTrace,MudrockTrace, 10.0,,0.0,,0.0,,0.0,  1.5276,  0.1060,  2.2764,  0.0646,  0.2558,  0.0214,< LOD,  0.0058,  0.0180,  0.0019,  0.0401,  0.0018,  2.4693,  0.0197,< LOD,  0.0008,  0.0178,  0.0003,  0.0040,  0.0004,  0.0358,  0.0011,  0.0106,  0.0008,  0.0351,  0.0007,  0.0034,  0.0008,  0.0121,  0.0007,  0.0010,  0.0000,< LOD,  0.0007,  0.0002,  0.0000,  0.0004,  0.0000,< LOD,  0.2790,  0.0015,  0.0003,  0.0008,  0.0001,  0.0008,  0.0006,Passed
546,10-27-2016 19:49,SERVICE,si,,,,MudrockTrace,MudrockTrace, 10.0,,0.0,,0.0,,0.0,  0.9107,  0.0869,  1.6170,  0.0535,  0.3827,  0.0188,  0.0436,  0.0051,  0.0110,  0.0014,  0.0221,  0.0013,  2.5014,  0.0210,< LOD,  0.0009,  0.0145,  0.0002,  0.0026,  0.0003,  0.0212,  0.0008,  0.0091,  0.0009,  0.0311,  0.0008,  0.0031,  0.0008,  0.0110,  0.0008,  0.0008,  0.0000,  0.0009,  0.0008,  0.0002,  0.0000,  0.0003,  0.0000,< LOD,  0.2325,  0.0015,  0.0004,  0.0005,  0.0001,  0.0010,  0.0007,Passed
547,10-27-2016 19:49,SERVICE,si,,,,MudrockTrace,MudrockTrace, 10.0,,0.0,,0.0,,0.0,  0.7501,  0.0814,  1.4328,  0.0503,  0.3926,  0.0180,  0.0537,  0.0049,  0.0106,  0.0014,  0.0277,  0.0016,  2.7931,  0.0237,  0.0014,  0.0010,  0.0151,  0.0001,  0.0023,  0.0003,  0.0165,  0.0007,  0.0091,  0.0009,  0.0288,  0.0008,  0.0029,  0.0009,  0.0115,  0.0008,  0.0006,  0.0000,< LOD,  0.0008,  0.0002,  0.0000,  0.0003,  0.0000,< LOD,  0.2169,  0.0018,  0.0004,  0.0003,  0.0001,  0.0013,  0.0007,Passed
548,10-27-2016 19:50,SERVICE,si,,,,MudrockTrace,MudrockTrace, 10.0,,0.0,,0.0,,0.0,  1.4095,  0.1037,  2.2370,  0.0646,  0.3267,  0.0213,  0.0112,  0.0058,  0.0168,  0.0019,  0.0429,  0.0021,  2.7758,  0.0223,< LOD,  0.0010,  0.0192,  0.0002,  0.0036,  0.0004,  0.0309,  0.0010,  0.0091,  0.0009,  0.1370,  0.0013,  0.0023,  0.0008,  0.0035,  0.0008,  0.0010,  0.0000,< LOD,  0.0008,  0.0002,  0.0000,  0.0004,  0.0000,< LOD,  0.2743,  0.0017,  0.0004,  0.0008,  0.0001,< LOD,  0.0007,Passed
549,10-27-2016 19:50,SERVICE,si,,,,MudrockTrace,MudrockTrace, 10.0,,0.0,,0.0,,0.0,  1.6947,  0.1096,  2.4004,  0.0660,  0.2991,  0.0216,< LOD,  0.0060,  0.0182,  0.0020,  0.0417,  0.0020,  2.7119,  0.0209,  0.0010,  0.0009,  0.0166,  0.0003,  0.0038,  0.0004,  0.0305,  0.0010,  0.0107,  0.0008,  0.0350,  0.0007,  0.0031,  0.0008,  0.0127,  0.0007,  0.0010,  0.0000,< LOD,  0.0007,  0.0002,  0.0000,  0.0004,  0.0000,< LOD,  0.2808,  0.0016,  0.0003,  0.0008,  0.0001,  0.0007,  0.0007,Passed
550,10-27-2016 19:50,SERVICE,si,,,,MudrockTrace,MudrockTrace, 10.0,,0.0,,0.0,,0.0,  1.3501,  0.1006,  2.2228,  0.0633,  0.3362,  0.0211,  0.0081,  0.0055,  0.0147,  0.0017,  0.0305,  0.0015,  2.2689,  0.0188,  0.0011,  0.0008,  0.0142,  0.0003,  0.0033,  0.0004,  0.0292,  0.0010,  0.0093,  0.0008,  0.0333,  0.0007,  0.0025,  0.0008,  0.0118,  0.0007,  0.0008,  0.0000,< LOD,  0.0007,  0.0002,  0.0000,  0.0004,  0.0000,< LOD,  0.2758,  0.0013,  0.0003,  0.0008,  0.0001,  0.0011,  0.0007,Passed
551,10-27-2016 19:50,SERVICE,si,,,,MudrockTrace,MudrockTrace, 10.0,,0.0,,0.0,,0.0,  1.2571,  0.0982,  2.0475,  0.0610,  0.3069,  0.0207,< LOD,  0.0054,  0.0163,  0.0018,  0.0357,  0.0017,  2.7022,  0.0210,< LOD,  0.0009,  0.0130,  0.0003,  0.0036,  0.0004,  0.0218,  0.0008,  0.0102,  0.0008,  0.0324,  0.0007,  0.0025,  0.0008,  0.0110,  0.0007,  0.0008,  0.0000,< LOD,  0.0007,  0.0002,  0.0000,  0.0004,  0.0000,< LOD,  0.2637,  0.0014,  0.0003,  0.0007,  0.0001,  0.0008,  0.0007,Passed
552,10-27-2016 19:51,SERVICE,si,,,,MudrockTrace,MudrockTrace, 10.0,,0.0,,0.0,,0.0,  1.2973,  0.0997,  2.4923,  0.0668,  0.3277,  0.0208,  0.0099,  0.0055,  0.0152,  0.0017,  0.0299,  0.0015,  2.4092,  0.0195,  0.0011,  0.0008,  0.0110,  0.0003,  0.0035,  0.0004,  0.0203,  0.0008,  0.0099,  0.0008,  0.0356,  0.0007,  0.0024,  0.0008,  0.0112,  0.0007,  0.0008,  0.0000,< LOD,  0.0007,  0.0002,  0.0000,  0.0004,  0.0000,< LOD,  0.2702,  0.0013,  0.0003,  0.0007,  0.0001,< LOD,  0.0007,Passed
553,10-27-2016 19:51,SERVICE,si,,,,MudrockTrace,MudrockTrace, 10.0,,0.0,,0.0,,0.0,  0.6082,  0.0837,  7.4812,  0.1124,  0.1835,  0.0192,< LOD,  0.0048,  0.0088,  0.0012,  0.0357,  0.0015,  1.9180,  0.0180,< LOD,  0.0008,  0.0056,  0.0003,  0.0018,  0.0003,  0.0062,  0.0005,  0.0043,  0.0008,  0.1132,  0.0012,  0.0036,  0.0008,  0.0030,  0.0008,  0.0012,  0.0000,< LOD,  0.0008,  0.0002,  0.0000,  0.0004,  0.0000,< LOD,  0.2341,  0.0010,  0.0003,  0.0007,  0.0001,< LOD,  0.0007,Passed
554,10-27-2016 19:51,SERVICE,si,,,,MudrockTrace,MudrockTrace, 10.0,,0.0,,0.0,,0.0,  0.6838,  0.0869, 10.1167,  0.1303,  0.1629,  0.0176,  0.0081,  0.0050,  0.0043,  0.0008,  0.0338,  0.0014,  3.6886,  0.0268,< LOD,  0.0012,  0.0064,  0.0003,  0.0011,  0.0003,  0.0027,  0.0004,  0.0026,  0.0009,  0.2542,  0.0019,< LOD,  0.0009,< LOD,  0.0009,  0.0006,  0.0001,< LOD,  0.0008,  0.0002,  0.0000,  0.0003,  0.0000,< LOD,  0.2077,  0.0014,  0.0004,  0.0005,  0.0001,< LOD,  0.0008,Passed
555,10-27-2016 19:51,SERVICE,si,,,,MudrockTrace,MudrockTrace, 10.0,,0.0,,0.0,,0.0,  0.6791,  0.0872, 12.6494,  0.1441,  0.1955,  0.0184,  0.0069,  0.0049,  0.0047,  0.0009,  0.0314,  0.0013,  3.2928,  0.0255,< LOD,  0.0011,  0.0067,  0.0003,  0.0010,  0.0003,  0.0025,  0.0004,  0.0026,  0.0009,  0.2727,  0.0020,< LOD,  0.0009,< LOD,  0.0009,  0.0007,  0.0000,< LOD,  0.0008,  0.0002,  0.0000,  0.0003,  0.0000,< LOD,  0.2194,  0.0011,  0.0004,  0.0005,  0.0001,< LOD,  0.0008,Passed
556,10-27-2016 19:52,SERVICE,si,,,,MudrockTrace,MudrockTrace, 10.0,,0.0,,0.0,,0.0,  0.5601,  0.0838, 12.6237,  0.1448,  0.1408,  0.0165,  0.0052,  0.0045,  0.0047,  0.0008,  0.0327,  0.0014,  3.1634,  0.0253,< LOD,  0.0011,  0.0061,  0.0003,  0.0011,  0.0003,  0.0039,  0.0004,  0.0027,  0.0009,  0.3122,  0.0021,< LOD,  0.0009,< LOD,  0.0009,  0.0007,  0.0001,< LOD,  0.0008,  0.0002,  0.0000,  0.0003,  0.0000,< LOD,  0.1902,  0.0012,  0.0004,  0.0005,  0.0001,< LOD,  0.0008,Passed
557,10-27-2016 19:52,SERVICE,si,,,,MudrockTrace,MudrockTrace, 10.0,,0.0,,0.0,,0.0,  0.4007,  0.0795, 13.3635,  0.1486,  0.1456,  0.0160,  0.0139,  0.0046,  0.0053,  0.0010,  0.0300,  0.0013,  3.0201,  0.0252,< LOD,  0.0011,  0.0064,  0.0003,  0.0010,  0.0003,  0.0030,  0.0004,  0.0011,  0.0009,  0.3767,  0.0024,< LOD,  0.0009,< LOD,  0.0009,  0.0007,  0.0000,< LOD,  0.0008,  0.0002,  0.0000,  0.0003,  0.0000,< LOD,  0.1841,  0.0012,  0.0004,  0.0005,  0.0001,< LOD,  0.0008,Passed
558,10-27-2016 19:52,SERVICE,si,,,,MudrockTrace,MudrockTrace, 10.0,,0.0,,0.0,,0.0,  0.5293,  0.0820, 12.3969,  0.1422,  0.1875,  0.0169,  0.0165,  0.0047,  0.0044,  0.0008,  0.0295,  0.0013,  2.7411,  0.0234,< LOD,  0.0010,  0.0059,  0.0003,  0.0008,  0.0003,  0.0027,  0.0004,  0.0020,  0.0009,  0.2921,  0.0021,< LOD,  0.0009,< LOD,  0.0009,  0.0007,  0.0000,< LOD,  0.0008,  0.0002,  0.0000,  0.0003,  0.0000,< LOD,  0.2001,  0.0013,  0.0004,  0.0005,  0.0001,< LOD,  0.0008,Passed
559,10-27-2016 19:52,SERVICE,si,,,,MudrockTrace,MudrockTrace, 10.0,,0.0,,0.0,,0.0,  0.6442,  0.0849, 10.5648,  0.1323,  0.1653,  0.0163,  0.0164,  0.0046,  0.0039,  0.0008,  0.0301,  0.0013,  2.6863,  0.0228,< LOD,  0.0010,  0.0055,  0.0003,  0.0009,  0.0003,  0.0024,  0.0004,  0.0024,  0.0009,  0.2737,  0.0020,< LOD,  0.0009,< LOD,  0.0009,  0.0006,  0.0001,< LOD,  0.0008,  0.0002,  0.0000,  0.0003,  0.0000,< LOD,  0.1888,  0.0011,  0.0004,  0.0004,  0.0001,< LOD,  0.0008,Passed
